wp_post_id,taxonomy,term_slug
9337,business,telegram-kanaly-po-marketingu
9339,business,telegram-kanaly-po-marketingu
9341,business,telegram-kanaly-po-marketingu
9343,business,telegram-kanaly-po-marketingu
9345,business,telegram-kanaly-po-marketingu
9347,business,telegram-kanaly-po-marketingu
9349,business,telegram-kanaly-po-smm
9349,business,telegram-kanaly-po-marketingu
9351,business,telegram-kanaly-po-smm
9351,business,telegram-kanaly-po-marketingu
9353,business,telegram-kanaly-po-marketingu
9355,business,telegram-kanaly-po-marketingu
9357,business,telegram-kanaly-po-smm
9357,business,telegram-kanaly-po-marketingu
9359,business,telegram-kanaly-po-marketingu
9361,business,telegram-kanaly-po-smm
9361,business,telegram-kanaly-po-marketingu
9363,business,telegram-kanaly-po-marketingu
9365,business,telegram-kanaly-po-smm
9367,business,telegram-kanaly-po-marketingu
9369,business,telegram-kanaly-po-smm
9371,business,telegram-kanaly-po-marketingu
9373,business,telegram-kanaly-po-smm
9375,business,telegram-kanaly-po-marketingu
9377,business,p2p-marketplaces
9383,business,p2p-marketplaces
9385,business,p2p-marketplaces
9389,business,p2p-marketplaces
9391,business,p2p-marketplaces
9393,business,p2p-marketplaces
9395,business,p2p-marketplaces
9397,business,p2p-marketplaces
9399,business,p2p-marketplaces
9403,business,telegram-kanaly-po-kripte
9403,business,telegram-kanaly-po-trejdingu
9405,business,telegram-kanaly-po-kripte
9407,business,telegram-kanaly-po-kripte
9407,business,telegram-kanaly-po-trejdingu
9409,business,telegram-kanaly-po-kripte
9411,business,telegram-kanaly-po-kripte
9413,business,telegram-kanaly-po-kripte
9413,business,telegram-kanaly-po-trejdingu
9415,business,telegram-kanaly-po-kripte
9415,business,telegram-kanaly-po-trejdingu
9421,business,telegram-kanaly-po-kripte
9422,business,telegram-kanaly-po-kripte
9424,business,telegram-kanaly-po-kripte
9444,business,telegram-kanaly-po-trejdingu
9446,business,telegram-kanaly-po-trejdingu
9448,business,telegram-kanaly-po-kripte
9448,business,telegram-kanaly-po-trejdingu
9450,business,telegram-kanaly-po-trejdingu
9452,business,telegram-kanaly-po-trejdingu
9454,business,telegram-kanaly-po-trejdingu
9458,business,znakomstva-belarus
9463,business,undress-bots
9465,business,undress-bots
9467,business,undress-bots
9469,business,undress-bots
9471,business,undress-bots
9473,business,undress-bots
9475,business,undress-bots
9479,business,undress-bots
9514,business,instrumenty-dlya-nakrutki-instagram
9514,business,buy-telegram-subscribers
9532,business,telegram-znakomstva
9543,business,kanaly-s-signalami-kriptovalyut
9545,business,kanaly-s-signalami-kriptovalyut
9547,business,kanaly-s-signalami-kriptovalyut
9549,business,kanaly-s-signalami-kriptovalyut
9551,business,kanaly-s-signalami-kriptovalyut
9553,business,kripto-boty-tg
9555,business,kripto-boty-tg
9557,business,kripto-boty-tg
9559,business,kripto-boty-tg
9561,business,kripto-boty-tg
9563,business,kripto-boty-tg
9565,business,kripto-boty-tg
9567,business,kripto-boty-tg
9569,business,kripto-boty-tg
9571,business,top-proksi-dlya-arbitrazha-trafika
9571,business,buy-proxy
9573,business,top-proksi-dlya-arbitrazha-trafika
9575,business,top-proksi-dlya-arbitrazha-trafika
9577,business,top-proksi-dlya-arbitrazha-trafika
9579,business,top-proksi-dlya-arbitrazha-trafika
9581,business,top-proksi-dlya-arbitrazha-trafika
9583,business,top-proksi-dlya-arbitrazha-trafika
9585,business,top-proksi-dlya-arbitrazha-trafika
9587,business,top-proksi-dlya-arbitrazha-trafika
9595,business,luchshie-p2p-svyazki-i-skhemy-dlya-arbitrazha
9597,business,luchshie-p2p-svyazki-i-skhemy-dlya-arbitrazha
9599,business,luchshie-p2p-svyazki-i-skhemy-dlya-arbitrazha
9601,business,luchshie-p2p-svyazki-i-skhemy-dlya-arbitrazha
9603,business,luchshie-p2p-svyazki-i-skhemy-dlya-arbitrazha
9614,business,luchshie-sajty-oblachnogo-majninga
9616,business,luchshie-sajty-oblachnogo-majninga
9618,business,luchshie-sajty-oblachnogo-majninga
9620,business,luchshie-sajty-oblachnogo-majninga
9622,business,luchshie-sajty-oblachnogo-majninga
9624,business,maining-programmy
9624,business,luchshie-sajty-oblachnogo-majninga
9627,business,luchshie-sajty-oblachnogo-majninga
9629,business,luchshie-sajty-oblachnogo-majninga
9631,business,luchshie-sajty-oblachnogo-majninga
9634,business,luchshie-sajty-oblachnogo-majninga
9637,business,maining-programmy
9639,business,maining-programmy
9641,business,maining-programmy
9643,business,maining-programmy
9646,business,maining-programmy
9649,business,maining-programmy
9651,business,maining-programmy
9653,business,maining-programmy
9657,business,maining-programmy
9661,business,undress-bots
9663,business,undress-bots
9669,business,ai-change-hair
9671,business,ai-change-hair
9673,business,ai-change-hair
9675,business,ai-change-hair
9677,business,ai-change-hair
9679,business,ai-change-hair
9681,business,ai-change-hair
9683,business,ai-change-hair
9685,business,ai-change-hair
9687,business,ai-change-hair
9692,business,neiroseti-po-rozdevaniyu
9693,business,neiroseti-po-rozdevaniyu
9694,business,neiroseti-po-rozdevaniyu
9695,business,neiroseti-po-rozdevaniyu
9699,business,neiroseti-po-rozdevaniyu
9702,business,neiroseti-po-rozdevaniyu
9703,business,neiroseti-po-rozdevaniyu
9704,business,neiroseti-po-rozdevaniyu
9706,business,ai-change-clothes
9708,business,ai-change-clothes
9710,business,ai-change-clothes
9724,business,undress-bots
9724,business,undress-tg-bots
9726,business,undress-bots
9731,business,undress-bots
9734,business,undress-bots
9734,business,undress-tg-bots
9736,business,casino-bots
9738,business,casino-bots
9740,business,casino-bots
9742,business,casino-bots
9744,business,casino-bots
9746,business,casino-bots
9748,business,casino-bots
9750,business,casino-bots
9752,business,casino-bots
9754,business,casino-bots
9756,business,casino-bots
9759,business,undress-bots
9759,business,undress-tg-bots
9762,business,telegram-znakomstva
9765,business,soderzhantki2
9766,business,telegram-znakomstva-ukraina
9768,business,telegram-znakomstva-kyrgyzstan
9770,business,telegram-znakomstva-belarus
9771,business,telegram-znakomstva-astana
9773,business,telegram-znakomstva-erevan
9774,business,znakomstva-belarus
9775,business,telegram-znakomstva-kiev
9776,business,gay-dating-ukraine
9777,business,telegram-znakomstva-kazahstan
9778,business,telegram-znakomstva-uzbekistan
9779,business,telegram-znakomstva-almaty
9780,business,telegram-znakomstva-baku
9781,business,znakomstva-polsha-telegram
9782,business,telegram-znakomstva-ssha
9784,business,znakomstva-kazahstan
9785,business,telegram-znakomstva-izrail
9786,business,telegram-znakomstva-ispaniya
9787,business,telegram-znakomstva-germaniya
9788,business,luchshie-prilozheniya-dlya-znakomstv-v-germanii
9789,business,netherlands-dating
9790,business,telegram-znakomstva-italiya
9791,business,telegram-znakomstva-latviya
9792,business,znakomstva-v-litve
9877,business,vk-shpion
9879,business,vk-shpion
9881,business,vk-shpion
9958,business,crm-dlya-manikyurogo-salona
9961,business,crm-dlya-manikyurogo-salona
9963,business,crm-dlya-manikyurogo-salona
9965,business,crm-dlya-manikyurogo-salona
9967,business,crm-dlya-manikyurogo-salona
9969,business,crm-dlya-manikyurogo-salona
9971,business,crm-dlya-manikyurogo-salona
9984,business,luchshij-instagram-parser
9987,business,luchshij-instagram-parser
9989,business,luchshij-instagram-parser
9989,business,servisy-dlya-parsinga-vk
9991,business,luchshij-instagram-parser
9993,business,luchshij-instagram-parser
9996,business,luchshij-instagram-parser
9996,business,servisy-dlya-parsinga-vk
9998,business,servisy-dlya-parsinga-vk
10001,business,servisy-dlya-parsinga-vk
10004,business,servisy-dlya-parsinga-vk
378,categories,courses-java
390,categories,test-online
390,categories,courses-java
390,categories,courses-python
390,categories,online-web-design
390,categories,programming
390,categories,prog-language-online
405,categories,back-end
405,categories,full-stack
405,categories,internet-marketing-kursy-onlajn
405,categories,smm-online
405,categories,pensioner
405,categories,copywriting-online
405,categories,marketing-online
405,categories,tik-tok
405,categories,kursy-salonnogo-biznesa
405,categories,test-online
405,categories,online-it
405,categories,front-end-online
405,categories,courses-java
405,categories,php
405,categories,courses-python
405,categories,online-seo
405,categories,onlajn-kursy-ui-ux-dizajna
405,categories,onlajn-kursy-po-digital
405,categories,kursy-buhgalterov
405,categories,onlajn-kursy-targetologa
405,categories,web-design
405,categories,prog-language-online
623,categories,internet-marketing-kursy-onlajn
623,categories,marketing-online
623,categories,business-online
623,categories,online-seo
623,categories,onlajn-kursy-po-digital
623,categories,prodazhi_online
650,categories,courses-java
650,categories,prog-language-online
652,categories,courses-java
652,categories,online-web-design
661,categories,back-end
661,categories,full-stack
661,categories,smm-online
661,categories,sql-online
661,categories,online-it
661,categories,front-end-online
661,categories,courses-java
661,categories,php
661,categories,online-ppc
661,categories,courses-python
661,categories,online-seo
661,categories,onlajn-kursy-ui-ux-dizajna
661,categories,online-web-design
661,categories,onlajn-kursy-po-html-i-css
661,categories,programming
661,categories,onlajn-kursy-smm-menedzhera
661,categories,web-design
661,categories,prog-language-online
665,categories,besplatnye-onlajn-kursy-internet-marketingu
665,categories,internet-marketing-kursy-onlajn
665,categories,smm-online
665,categories,marketing-online
665,categories,online-seo
671,categories,courses-java
671,categories,programming
671,categories,prog-language-online
673,categories,smm-online
676,categories,back-end
676,categories,free-webdesign
676,categories,besplatnye-kursy-frontend
676,categories,sql-online
676,categories,online-it
676,categories,front-end-online
676,categories,courses-java
676,categories,online-web-design
676,categories,onlajn-kursy-po-html-i-css
676,categories,onlajn-kursy-po-sozdaniyu-sajtov
676,categories,programming
676,categories,web-design
676,categories,prog-language-online
678,categories,back-end
678,categories,full-stack
678,categories,front-end-online
678,categories,courses-java
678,categories,php
678,categories,online-web-design
678,categories,onlajn-kursy-po-html-i-css
678,categories,onlajn-kursy-po-sozdaniyu-sajtov
678,categories,programming
680,categories,programming
685,categories,front-end-online
687,categories,online-it
687,categories,front-end-online
10007,business,servisy-dlya-parsinga-vk
10009,business,servisy-dlya-parsinga-vk
10013,business,instrumenty-dlya-nakrutki-instagram
10015,business,instrumenty-dlya-nakrutki-instagram
10017,business,instrumenty-dlya-nakrutki-instagram
689,categories,online-it
689,categories,front-end-online
692,categories,full-stack
692,categories,test-online
692,categories,online-it
692,categories,front-end-online
692,categories,courses-java
692,categories,courses-python
694,categories,online-it
694,categories,front-end-online
694,categories,courses-java
696,categories,online-seo
698,categories,online-ppc
708,categories,smm-online
708,categories,test-online
708,categories,online-it
708,categories,front-end-online
708,categories,courses-java
708,categories,online-ppc
708,categories,online-seo
708,categories,online-web-design
708,categories,onlajn-kursy-po-sozdaniyu-sajtov
708,categories,programming
708,categories,prog-language-online
714,categories,business-online
716,categories,business-online
718,categories,business-online
721,categories,business-online
723,categories,internet-marketing-kursy-onlajn
723,categories,smm-online
723,categories,marketing-online
723,categories,hr-online
723,categories,business-online
723,categories,onlajn-kursy-administratora
723,categories,prodazhi_online
725,categories,business-online
727,categories,full-stack
727,categories,smm-online
727,categories,sql-online
727,categories,pensioner
727,categories,copywriting-online
727,categories,marketing-online
727,categories,tik-tok
727,categories,online-it
727,categories,courses-java
727,categories,php
727,categories,online-ppc
727,categories,courses-python
727,categories,onlajn-kursy-ui-ux-dizajna
727,categories,online-web-design
727,categories,onlajn-kursy-po-digital
727,categories,kursy-buhgalterov
727,categories,programming
727,categories,web-design
727,categories,prog-language-online
729,categories,sql-online
729,categories,online-it
729,categories,front-end-online
729,categories,courses-java
729,categories,online-web-design
729,categories,onlajn-kursy-po-html-i-css
729,categories,onlajn-kursy-po-sozdaniyu-sajtov
729,categories,programming
729,categories,prog-language-online
731,categories,sql-online
731,categories,online-it
731,categories,front-end-online
731,categories,courses-java
731,categories,php
731,categories,courses-python
731,categories,programming
731,categories,ege
733,categories,smm-online
735,categories,smm-online
735,categories,marketing-online
735,categories,online-seo
737,categories,excel-online
737,categories,sql-online
739,categories,back-end
739,categories,full-stack
739,categories,internet-marketing-kursy-onlajn
739,categories,smm-online
739,categories,sql-online
739,categories,marketing-online
739,categories,chatgpt
739,categories,test-online
739,categories,online-it
739,categories,front-end-online
739,categories,courses-java
739,categories,php
739,categories,courses-python
739,categories,online-web-design
739,categories,onlajn-kursy-po-digital
739,categories,onlajn-kursy-po-sozdaniyu-sajtov
739,categories,programming
739,categories,onlajn-kursy-smm-menedzhera
739,categories,onlajn-kursy-targetologa
739,categories,prog-language-online
741,categories,back-end
741,categories,full-stack
741,categories,internet-marketing-kursy-onlajn
741,categories,pensioner
741,categories,copywriting-online
741,categories,marketing-online
741,categories,chatgpt
741,categories,instagram
741,categories,tik-tok
741,categories,test-online
741,categories,hr-online
741,categories,online-it
741,categories,front-end-online
741,categories,online-ppc
741,categories,courses-python
741,categories,online-seo
741,categories,onlajn-kursy-ui-ux-dizajna
741,categories,online-web-design
741,categories,onlajn-kury-kontekstnoj-reklamy
741,categories,onlajn-kursy-po-sozdaniyu-sajtov
741,categories,kursy-buhgalterov
741,categories,programming
741,categories,onlajn-kursy-targetologa
741,categories,web-design
741,categories,prog-language-online
743,categories,smm-online
743,categories,copywriting-online
743,categories,online-ppc
743,categories,online-seo
743,categories,onlajn-kursy-targetologa
746,categories,smm-online
746,categories,copywriting-online
746,categories,online-seo
748,categories,prodazhi_online
750,categories,kursi-po-trejdingu
750,categories,prodazhi_online
752,categories,prodazhi_online
765,categories,smm-online
765,categories,marketing-online
768,categories,smm-online
768,categories,marketing-online
792,categories,chatgpt
792,categories,online_person_management
794,categories,online_person_management
797,categories,online_person_management
799,categories,robots-online
801,categories,robots-online
801,categories,online-it
801,categories,front-end-online
801,categories,courses-java
801,categories,online-seo
801,categories,online-web-design
801,categories,onlajn-kursy-po-html-i-css
801,categories,onlajn-kursy-po-video
801,categories,programming
801,categories,online-shkoly-dlia-shkolnikov
801,categories,prog-language-online
803,categories,english
803,categories,lang-online
805,categories,lang-online
808,categories,lang-online
814,categories,marketing-online
830,categories,online-seo
832,categories,online-seo
835,categories,online-seo
837,categories,online-seo
879,categories,marketing-online
879,categories,online-ppc
909,categories,excel-online
935,categories,online-it
937,categories,online-it
937,categories,online-web-design
937,categories,onlajn-kursy-po-sozdaniyu-sajtov
968,categories,amazon-online
970,categories,amazon-online
972,categories,amazon-online
2021,categories,smm-online
2021,categories,online-it
2021,categories,online-ppc
2021,categories,online-web-design
2021,categories,onlajn-kury-kontekstnoj-reklamy
2021,categories,onlajn-kursy-po-digital
2021,categories,prodazhi_online
3054,categories,back-end
3054,categories,full-stack
3054,categories,internet-marketing-kursy-onlajn
3054,categories,smm-online
3054,categories,sql-online
3054,categories,marketing-online
